14.803,104.15
14.819,105.1
14.836,106.05
14.853,107
14.871,107.95
14.891,108.89
14.911,109.84
14.932,110.79
14.954,111.74
14.977,112.69
15.001,113.64
15.026,114.59
15.052,115.54
15.079,116.49
15.106,117.44
15.135,118.39
15.164,119.34
15.195,120.29
15.226,121.24
15.259,122.19
15.292,123.13
15.326,124.08
15.362,125.03
15.398,125.98
15.435,126.93
15.473,127.88
15.512,128.83
15.552,129.78
15.592,130.73
15.634,131.67
15.677,132.62
15.721,133.57
15.765,134.52
15.811,135.47
15.857,136.42
15.905,137.36
15.953,138.31
16.002,139.26
16.053,140.21
16.104,141.16
16.156,142.1
16.209,143.05
16.263,144
16.318,144.95
16.374,145.9
16.431,146.84
16.489,147.79
16.547,148.74
16.607,149.69
16.668,150.64
16.729,151.58
16.792,152.53
16.855,153.48
16.92,154.43
16.985,155.37
17.051,156.32
17.119,157.27
17.187,158.21
17.256,159.16
17.326,160.11
17.397,161.06
17.469,162
17.542,162.95
17.616,163.9
17.691,164.84
17.767,165.79
17.844,166.74
17.921,167.69
18,168.63
18.08,169.58
18.16,170.53
18.242,171.47
18.324,172.42
18.408,173.37
18.492,174.31
18.577,175.26
18.664,176.21
18.751,177.15
18.839,178.1
18.928,179.05
19.019,179.99
19.11,180.94
19.202,181.88
19.295,182.83
19.389,183.78
19.484,184.72
19.58,185.67
19.677,186.62
19.775,187.56
19.873,188.51
19.973,189.46
20.074,190.4
20.176,191.35
20.279,192.29
20.382,193.24
20.487,194.19
20.593,195.13
20.7,196.08
20.807,197.02
20.916,197.97
21.026,198.92
21.136,199.86
21.248,200.81
21.361,201.76
21.474,202.7
21.589,203.65
21.704,204.59
21.821,205.54
21.939,206.49
22.057,207.43
22.177,208.38
22.298,209.33
22.419,210.27
22.542,211.22
22.666,212.16
22.79,213.11
22.916,214.06
23.043,215
23.171,215.95
23.299,216.9
23.429,217.84
23.56,218.79
23.692,219.73
23.825,220.68
23.958,221.63
24.093,222.57
24.229,223.52
24.366,224.47
24.504,225.41
24.643,226.36
24.783,227.31
24.924,228.25
25.066,229.2
25.21,230.15
25.354,231.09
25.499,232.04
25.645,232.99
25.792,233.93
25.941,234.88
26.09,235.83
26.24,236.78
26.392,237.72
26.544,238.67
26.697,239.62
26.852,240.56
27.007,241.51
27.164,242.46
27.321,243.41
27.479,244.35
27.639,245.3
27.799,246.25
27.961,247.19
28.123,248.14
28.287,249.09
28.451,250.04
28.617,250.98
28.783,251.93
28.951,252.88
29.119,253.83
29.288,254.78
29.459,255.72
29.63,256.67
29.802,257.62
29.975,258.57
30.149,259.51
30.324,260.46
30.5,261.41
30.677,262.36
30.855,263.31
31.034,264.25
31.213,265.2
31.394,266.15
31.575,267.1
31.757,268.05
31.94,269
32.124,269.94
32.309,270.89
32.494,271.84
32.681,272.79
32.868,273.74
33.056,274.68
33.244,275.63
33.434,276.58
33.624,277.53
33.815,278.48
34.006,279.42
18.915,7.041
18.837,7.9941
18.759,8.9472
18.683,9.9003
18.607,10.854
18.532,11.807
18.459,12.76
18.386,13.713
18.314,14.667
18.243,15.62
18.174,16.574
18.105,17.527
18.037,18.481
17.97,19.434
17.904,20.388
17.839,21.341
17.774,22.295
17.711,23.248
17.649,24.202
17.587,25.155
17.527,26.109
17.467,27.062
17.409,28.016
